timestamp,x,y,SOG,COG,x_true,y_true,vx_true,vy_true,sog_true,cog_true,pos_error,sog_error,cog_error,segment,segment_name,MMSI
12-Aug-2025 17:10:03,2614.96346897439,488.054250230127,6.89781481785529,6.53367222571203,2612.58517616703,483.615769380816,6.83285475031995,0.691798534156623,6.86778634283501,5.78126246027835,5.03551277698957,0.0300284750202806,0.0131320277309759,2,CA,843554276
12-Aug-2025 17:10:13,2681.39146044352,498.376092171123,7.14595400324173,10.8267063403832,2679.73705225008,494.169928973515,6.59101399375486,1.31177563528762,6.72028427845181,11.2561998899084,4.51983133705646,0.425669724789918,0.00749607655529116,2,CA,843554276
12-Aug-2025 17:10:23,2746.25159277817,512.82911919644,6.48189711187228,18.0754991753729,2743.94919607964,510.665699142743,6.33668356885433,1.99633474111743,6.64371214385308,17.486725700082,3.15933804556007,0.1618150319808,0.0102760356922347,2,CA,843554276
12-Aug-2025 17:10:33,2804.58204356521,531.598593715172,6.45942223420026,25.8987121395179,2806.62938411355,534.571937841179,6.13283781044084,2.75959267670739,6.72510604752891,24.2263131438958,3.61003858878768,0.265683813328645,0.0291888688806519,2,CA,843554276
12-Aug-2025 17:10:43,2861.3386270491,569.195637195281,6.91423259812413,24.8778754735519,2866.88218346783,565.668097472422,5.90777898196388,3.41421631463108,6.8233954555505,30.0244231596594,6.5707346822156,0.0908371425736307,0.0898242022334719,2,CA,843554276
12-Aug-2025 17:10:53,2929.42474813943,603.56561557337,5.83846050627272,36.4187105873695,2923.58284487522,601.104209201614,5.33972831761842,3.61633497464597,6.44907568220623,34.1078505045453,6.33927086306694,0.610615175933513,0.0403321169981909,2,CA,843554276
12-Aug-2025 17:11:03,2974.39857498914,634.276345191315,4.92661711168566,38.8800476316598,2972.62875890271,636.558718917136,4.33853262272925,3.53009384694427,5.59324841990053,39.1338973719449,2.8881618382818,0.666631308214876,0.00443051377330805,2,CA,843554276
12-Aug-2025 17:11:13,3010.88457792755,673.584525696139,5.29557805853693,46.2645990752224,3010.42874399631,671.977778520037,3.19785083783982,3.5660424644568,4.78987566011707,48.1158129720032,1.67015599893733,0.50570239841986,0.032309777657499,2,CA,843554276
12-Aug-2025 17:11:23,3033.38044233489,706.624698305,4.4956461796553,55.5175512425886,3036.71540857335,708.51206473556,2.09927659937142,3.7875437964968,4.33040994030009,61.0022358467487,3.83199058647976,0.165236239355207,0.0957258047760341,2,CA,843554276
12-Aug-2025 17:11:33,3052.36172456867,747.391005611392,4.73091190639798,74.2107204174499,3051.91412779182,749.550165835084,0.928314829444571,4.53957616917904,4.63352136267277,78.4427142307371,2.20506592786217,0.0973905437252096,0.0738622259658928,2,CA,843554276
12-Aug-2025 17:11:43,3057.21866463763,801.014947219161,4.85708198893633,91.7045958998569,3055.88081343148,801.224983766626,-0.0448109426894641,5.70049133053452,5.70066745478842,90.4503866176833,1.35423823644371,0.843585465852092,0.0218900814830043,2,CA,843554276
12-Aug-2025 17:11:53,3053.19334423727,862.829075625321,6.58975273201057,100.176970834643,3051.50144884802,862.98128043747,-0.843734144344199,6.55302657862442,6.60712075313372,97.336746429893,1.69872785136293,0.0173680211231586,0.0495712673583908,2,CA,843554276
12-Aug-2025 17:12:03,3036.74358581417,926.96449315911,7.42386599280765,92.6845194598299,3041.72300428969,929.71968199011,-1.03518563787855,6.70503187834378,6.78447210875513,98.7765640602615,5.69084122505795,0.639393884052524,0.106326236455873,3,CV,843554276
12-Aug-2025 17:12:13,3034.20025634252,999.065410014974,7.17838721507775,100.774141056714,3030.77271900134,996.469761885088,-1.10369400548893,6.72141628306265,6.81142990186143,99.3250684464502,4.29946525039998,0.366957313216321,0.0252910881495798,3,CV,843554276
12-Aug-2025 17:12:23,3024.11686446136,1065.61175661324,6.7481246987636,99.9806772571192,3019.78889330937,1063.82753607121,-1.21110685729894,6.67579370907135,6.78476244726911,100.282630903493,4.68132216741347,0.0366377485055098,0.00527008531762752,3,CV,843554276
12-Aug-2025 17:12:33,3011.29167522343,1125.2840005834,6.4960895708424,103.184502720263,3007.58097453872,1130.62487058566,-1.26094332884707,6.64554269445921,6.76411234253573,100.743738821331,6.50339849252316,0.268022771693331,0.0425993663001694,3,CV,843554276
12-Aug-2025 17:12:43,2991.16449892409,1199.80341286442,7.89585111323037,104.110581065029,2995.02748225213,1197.51426537204,-1.28172862869228,6.77842115383689,6.8985376433265,100.707611480486,4.49030471512032,0.99731346990387,0.0593930235954891,3,CV,843554276
12-Aug-2025 17:12:53,2978.96331385626,1268.91913925524,6.96877090483511,104.503498510957,2981.49951473986,1265.33297645079,-1.36487337795616,6.7192092852268,6.85643148850271,101.482269723394,4.39236594354599,0.112339416332398,0.0527303897990006,3,CV,843554276
12-Aug-2025 17:13:03,2964.12295798925,1332.34383477935,6.50829693276053,102.910850786568,2968.27432954104,1332.4854930403,-1.34025644270598,6.70668208352994,6.8392888447379,101.301060743964,4.15378776828566,0.330991911977377,0.0280961365092613,3,CV,843554276
12-Aug-2025 17:13:13,2957.6719626591,1408.52312845969,6.78535368851295,103.862544999152,2954.87272466387,1400.35849949611,-1.30549104490169,6.80044482869235,6.92461960950976,100.866945992893,8.63115863988162,0.139265920996811,0.0522830657286923,3,CV,843554276
12-Aug-2025 17:13:23,2945.04863815031,1468.5909455197,7.17047902470609,102.149307354929,2942.12465537728,1468.4779256164,-1.25279706212821,6.87132686851042,6.98459973175201,100.332811160673,2.92616622144655,0.185879292954083,0.0317038394397064,3,CV,843554276
12-Aug-2025 17:13:33,2930.99936651955,1542.43770873696,6.84399945672367,102.649880741496,2929.70798308527,1537.09089244569,-1.28271455518762,6.8318879273178,6.95126242358328,100.633715681348,5.50055593798886,0.107262966859608,0.0351887185632469,3,CV,843554276
12-Aug-2025 17:13:43,2918.41665101967,1605.2258300401,7.55882822124043,99.2747820358443,2917.13528951425,1604.43024642084,-1.22765394708333,6.80119504942793,6.91110615705997,100.232032116973,1.50825747232605,0.647722064180461,0.0167071656806863,3,CV,843554276
12-Aug-2025 17:13:53,2912.00777088005,1673.39507728749,7.49798503116408,93.8545156604242,2904.98399885395,1672.41828375066,-1.25003278143153,6.81021363224636,6.9239866891472,100.401014821841,7.09136792786355,0.573998342016881,0.114257964845777,4,CA,843554276
12-Aug-2025 17:14:13,2876.61714886264,1810.74270255631,7.27967503575819,102.099668558488,2881.23936860625,1807.08254677946,-1.08555163096733,6.86247946520766,6.94780877355534,98.9889362418526,5.89590159932935,0.331866262202848,0.0542925210734726,4,CA,843554276
12-Aug-2025 17:14:23,2872.14138570435,1880.95141836003,7.17356223785208,95.9301006009053,2871.30847190636,1877.82954302894,-0.893782098486907,7.27898862714666,7.33365678728601,97.0002688950613,3.23107582358627,0.16009454943393,0.0186779602834717,4,CA,843554276
12-Aug-2025 17:14:33,2858.89834433603,1956.20412165152,8.37930878707293,100.361668960592,2862.47812163545,1953.15826867402,-0.969053053483459,7.81433596247842,7.87419267956717,97.0691395453345,4.70021551356509,0.505116107505756,0.0574654790150007,4,CA,843554276
12-Aug-2025 17:14:43,2855.00198749083,2036.30521793609,10.1372507261633,99.5763336845274,2853.29603661356,2033.86117447088,-0.802356807099206,8.44221749595748,8.48026017849388,95.4291406999086,2.9805396919836,1.65699054766946,0.0723821722972087,4,CA,843554276
12-Aug-2025 17:14:53,2853.80403553113,2129.43260844637,8.72158335536507,93.6614935177681,2848.13139630494,2122.1432674514,-0.177711393214127,9.19755799552529,9.19927466816429,91.1069075092363,9.23652141942162,0.477691312799221,0.04458593687426,4,CA,843554276
12-Aug-2025 17:15:03,2848.44940447865,2213.35025661839,10.5289552377378,84.4632033379823,2851.07603379716,2218.6158697474,0.75347253819608,10.1932983544578,10.2211081693136,85.7724747930807,5.88437449532772,0.307847068424213,0.0228510976938434,4,CA,843554276
12-Aug-2025 17:15:13,2865.55525590931,2329.57038779045,12.1268101711279,82.4144721442237,2861.68427088348,2326.6794733319,1.35563024295713,11.4486044325605,11.528585204129,83.2470455801468,4.83134675601715,0.598224966998826,0.0145311477215002,4,CA,843554276
12-Aug-2025 17:15:23,2872.92671413113,2444.49314731329,11.0073223020554,92.6503224851258,2877.17420981078,2445.8464078196,1.54299226007177,12.0199884175273,12.1186198336333,82.6850109836911,4.45786199276168,1.11129753157794,0.173927496686894,5,CV,843554276
12-Aug-2025 17:15:33,2885.66663207537,2561.53624721892,12.2863219903831,83.174639569473,2892.39870402019,2565.53293101587,1.50099865368486,11.9937590421161,12.0873178546237,82.8666170968522,7.82906597513847,0.19900413575942,0.00537600631736801,5,CV,843554276
12-Aug-2025 17:15:53,2921.48711094216,2800.97937459853,11.6102578580139,83.8565609579755,2923.64102352674,2806.80102030953,1.51801250199711,12.0727058323743,12.1677684096659,82.8332853953142,6.20732617207582,0.557510551651955,0.0178595277236369,5,CV,843554276
12-Aug-2025 17:16:03,2930.05012349396,2925.2619584466,12.2984095229927,78.3170156386745,2939.04575503894,2927.33610259962,1.62937995201612,11.9897756813352,12.0999834676238,82.261058460795,9.23165536946116,0.198426055368961,0.0688365330856513,5,CV,843554276
12-Aug-2025 17:16:13,2953.73926623591,3045.60710021889,12.1276440947564,83.2928037465128,2954.37822683298,3046.97271524799,0.919903402485473,12.0741298657061,12.1091219452048,85.6431679553567,1.5077052272661,0.0185221495515986,0.0410215940653567,6,CT,843554276
12-Aug-2025 17:16:33,2921.39494888413,3279.23092746659,11.9507927217587,114.824618053756,2924.30820856016,3286.16738579204,-3.82474291154391,11.459157935613,12.0806025898019,108.457552043547,7.52339923443636,0.129809868043179,0.111126265569958,6,CT,843554276
12-Aug-2025 17:16:43,2876.81826423017,3401.23496468461,13.0806403742509,119.607625675533,2875.07746446035,3396.29232462527,-5.84607249286026,10.4449300230743,11.9696752996352,119.235928080343,5.24023612013004,1.11096507461574,0.00648734685779839,6,CT,843554276
12-Aug-2025 17:16:53,2802.54005892074,3494.77421407972,13.0211365154553,131.001691753076,2806.4730816953,3493.32395524228,-7.87513065944152,8.910490294348,11.8917837261256,131.470391104327,4.19188726479587,1.12935278932966,0.00818034688129021,6,CT,843554276
12-Aug-2025 17:17:03,2724.64218546857,3579.2455577504,11.7609625141271,133.417998513934,2724.72424062338,3580.31135186152,-8.1637953931833,8.64061671539692,11.8872962629926,133.374681558612,1.06894814454586,0.12633374886545,0.000756023492315627,7,CV,843554276
12-Aug-2025 17:17:13,2644.15359390121,3668.17054695815,13.1925133565509,127.528791460765,2643.078175164,3666.26522306418,-8.12039526377177,8.56917915738464,11.8055771003049,133.459683424571,2.18787216291713,1.38693625624603,0.103513592348481,7,CV,843554276
12-Aug-2025 17:17:23,2559.655285396,3750.62192965816,12.5520734177885,131.960653191482,2561.21772635082,3751.82872174097,-8.24163275828229,8.55603909540949,11.8798280932246,133.927705392677,1.97422614419818,0.672245324563983,0.0343315374694453,7,CV,843554276
12-Aug-2025 17:17:43,2399.72848911169,3921.50044433946,12.1623592726522,134.732071610802,2396.35241256244,3923.16919307888,-8.39229744495123,8.59897289773809,12.0155312533641,134.303109951056,3.76598130925852,0.146828019288073,0.00748679332738655,7,CV,843554276
12-Aug-2025 17:17:53,2320.38730341907,4008.41230297103,11.58906861245,130.964476052178,2312.41796554129,4009.05153230036,-8.37103347813672,8.63229292709707,12.0245865904527,134.11970836872,7.99493341721853,0.435517978002705,0.0550691925889844,7,CV,843554276
12-Aug-2025 17:18:03,2229.81352846675,4084.89363384961,11.4005390007947,137.155737337428,2228.80142480205,4094.19426446905,-8.32645826105795,8.45196968677437,11.8644721230779,134.571405565285,9.35553759799403,0.463933122283199,0.045105098387805,7,CV,843554276
12-Aug-2025 17:18:13,2149.1452338573,4179.95003028825,12.5664470402897,136.967133006736,2145.48354113891,4178.60210784129,-8.36754905660473,8.42123523579245,11.871523916972,134.816783577204,3.90190831349429,0.694923123317713,0.0375306776137063,7,CV,843554276
12-Aug-2025 17:18:23,2073.56585874357,4264.11165771191,11.1733992948893,133.29857831371,2062.22675026366,4263.38991479663,-8.2928093494569,8.44310516135175,11.8345558291,134.485472741277,11.3620550058062,0.661156534210651,0.0207152156346098,7,CV,843554276
12-Aug-2025 17:18:33,1983.98941301959,4343.45364129783,10.9753476459178,137.727105837733,1979.23778553754,4348.24515798935,-8.28373815504621,8.52223473006067,11.8848139495585,134.186959894458,6.74808090743119,0.909466303640718,0.0617872027112658,7,CV,843554276
12-Aug-2025 17:18:43,1892.32313402572,4431.24804734718,11.9526496572487,131.83965070036,1896.09918294371,4433.16952122694,-8.23704540873031,8.46063982832635,11.8081049864128,134.232812767579,4.2368157030544,0.144544670835865,0.0417685576068072,7,CV,843554276
12-Aug-2025 17:18:53,1812.06693045063,4512.59688547409,10.5317935611808,131.969088391074,1814.01947403642,4517.57098718959,-8.28857194796323,8.47030824043501,11.8510145820746,134.378698678602,5.34360499387134,1.31922102089375,0.0420556332072861,7,CV,843554276
12-Aug-2025 17:19:03,1728.38452338273,4605.65735291626,11.2092744010504,136.240085478938,1731.6447530714,4602.33196249233,-8.22167426447427,8.52152471788542,11.8411279542386,133.97401152938,4.65696457947848,0.631853553188201,0.039550451513457,7,CV,843554276
12-Aug-2025 17:19:13,1650.22229153907,4683.47861226316,10.8229046731598,134.547321277645,1648.97637837877,4687.77829670548,-8.22081644265541,8.56719411360255,11.8734425489822,133.818015798463,4.47655960605604,1.05053787582232,0.0127287818645652,7,CV,843554276
12-Aug-2025 17:19:23,1568.99687240752,4775.74508117585,12.7114883150832,133.675156640248,1565.99055677801,4773.99201727004,-8.35261839490457,8.66240573873291,12.0334328947866,133.956948495972,3.48011015947134,0.67805542029669,0.00491819568768559,7,CV,843554276
12-Aug-2025 17:19:33,1484.4716468256,4867.04373420873,12.4202032261219,131.12797792506,1483.0551506712,4859.98099261708,-8.26493701867727,8.53519199062283,11.8810221041581,134.078391968319,7.20338671361993,0.539181121963772,0.0514944393519468,7,CV,843554276
12-Aug-2025 17:19:43,1401.13167130717,4946.49608340941,11.93266743987,135.815962179588,1400.39592459361,4944.77537000497,-8.2124795653402,8.53762448047422,11.846343418149,133.887941713947,1.87141065690089,0.0863240217209622,0.0336503051712715,7,CV,843554276
12-Aug-2025 17:19:53,1313.29768259906,5022.29329673676,11.9346392445187,135.623705891271,1317.91088156877,5029.86353412823,-8.29020591535462,8.44326405959967,11.8328450551466,134.475940068421,8.86510569014348,0.101794189372084,0.0200322926506002,7,CV,843554276
12-Aug-2025 17:20:03,1236.36599460294,5112.31574975469,11.1371207703975,136.340697326719,1235.41974285673,5113.95024105324,-8.37353362820975,8.32325100791378,11.8064631775777,135.172546587815,1.88863817928135,0.669342407180192,0.0203880765534836,7,CV,843554276
12-Aug-2025 17:20:13,1152.71828049877,5199.54126646247,12.4818697539569,132.970476995453,1150.90987550942,5197.61573689795,-8.40233643079749,8.35481807282759,11.8491452234477,135.162473531102,2.64158905004445,0.632724530509259,0.0382575567393739,7,CV,843554276
12-Aug-2025 17:20:23,1068.13737218926,5283.52531813837,12.4048372829034,133.756907769348,1065.73035193283,5281.62171625566,-8.52576746463171,8.34020945991818,11.926768409602,135.630337729206,3.06878585806838,0.478068873301311,0.0326975211050238,7,CV,843554276
12-Aug-2025 17:20:33,983.635159509033,5365.81814019245,11.4090524435419,132.447800580283,981.350315225436,5364.93824957124,-8.43879026394622,8.33146848212307,11.8586065027677,135.366661081398,2.44841191501226,0.449554059225756,0.0509437261508703,7,CV,843554276
12-Aug-2025 17:20:43,897.208870967034,5442.17937814538,11.1633934967128,130.576556278308,897.800349323257,5448.55271581426,-8.31619284960679,8.31231332387281,11.7581297962765,135.013367433293,6.40072493452064,0.594736299563623,0.0774369629436928,7,CV,843554276
12-Aug-2025 17:20:53,813.8653050249,5523.41468424574,10.2455604433211,132.019194593868,814.956272757748,5531.31367216082,-8.24420970824511,8.23185491249789,11.6503402960574,135.042963992718,7.9739714494474,1.4047798527363,0.052774731830981,7,CV,843554276
12-Aug-2025 17:21:03,728.246268111251,5613.1536849705,11.0003857314071,132.924439717868,732.205254296308,5612.84489630611,-8.22586539915752,8.03751166308503,11.5007154255414,135.663539412761,3.9710102055684,0.500329694134278,0.0478063082162543,7,CV,843554276
12-Aug-2025 17:21:13,643.961746082862,5696.38425700051,11.355430857527,139.634994236379,650.677429448995,5693.35322895064,-8.14392363266425,7.99227839563601,11.4105217272488,135.538439979396,7.36800747239386,0.0550908697218571,0.071498359770942,7,CV,843554276
12-Aug-2025 17:21:23,565.103525985322,5770.81348905088,12.114898627153,134.067597262628,569.302857489943,5772.97867647309,-8.24506907070532,7.91655557152657,11.4303550293843,136.164477318388,4.72466100995354,0.684543597768734,0.0365974609924167,7,CV,843554276
12-Aug-2025 17:21:33,484.52632824824,5849.65455896012,12.4109060939595,136.407127878348,486.724945249061,5852.80568733271,-8.31964611679842,8.01588633985896,11.5529626210032,136.065294179507,3.84233350151435,0.857943472956348,0.00596612353904824,7,CV,843554276
12-Aug-2025 17:21:43,404.398091308946,5933.6386457531,10.2863838118346,136.847985871444,403.357754086101,5933.32189428261,-8.31081273330742,8.02443059817763,11.552536289191,136.004380930828,1.08748932468105,1.26615247735634,0.0147236837998515,7,CV,843554276
12-Aug-2025 17:21:53,319.688743333771,6016.1266210515,11.8824508250069,135.849256836357,320.74185891156,6014.00911580708,-8.14074006766683,8.11747375552086,11.4963050159991,135.081993052577,2.3649272463108,0.386145809007767,0.013391279258284,7,CV,843554276
12-Aug-2025 17:22:03,235.156396679229,6093.73611459688,10.1407782096963,138.81250327043,240.413382955301,6095.05473677757,-7.98645473374144,8.05694842622412,11.3445086785165,134.748247611282,5.41984032626629,1.20373046882021,0.0709346428949487,7,CV,843554276
12-Aug-2025 17:22:13,157.481252211953,6174.01943372492,11.3700392007785,136.485544969686,160.370106337601,6176.02164962329,-8.03287194632406,8.09252130334738,11.4024529269439,134.788058451224,3.51487505652603,0.0324137261654318,0.0296267287553755,7,CV,843554276
12-Aug-2025 17:22:23,72.1717292544066,6262.81912515702,11.7412354287668,133.682227363255,80.1043981152642,6256.56955836355,-7.98565661552245,7.9830438184629,11.2915765147537,135.009374729241,10.0987286507833,0.44965891401314,0.0231630911956353,7,CV,843554276
12-Aug-2025 17:22:33,-0.444868924069364,6334.35105429199,11.1965194872086,140.895824512587,-0.117073536807094,6335.62806336135,-8.02091857767301,7.92548745977736,11.276013759514,135.342881963708,1.31840888161809,0.0794942723053591,0.0969171306520322,7,CV,843554276
12-Aug-2025 17:22:43,-87.2843398486978,6417.22191711473,11.9989435628658,136.968171107274,-80.8517168786902,6415.87064320639,-8.11472038525387,8.11093256807547,11.4732695451088,135.013375482304,6.57301905136675,0.525674017756931,0.0341176198593147,7,CV,843554276
12-Aug-2025 17:22:53,-164.692104225007,6500.10655800843,11.3336026064855,136.428884013546,-161.356753699543,6496.93298581565,-8.04035372559299,8.09396083584489,11.4087462082758,134.809632454147,4.60392480287246,0.0751436017903622,0.02826127112957,7,CV,843554276
12-Aug-2025 17:23:03,-239.427712274659,6577.53034816683,11.1578366878626,133.855758259797,-242.224236485761,6577.85833667726,-8.14625196581159,8.10276099939061,11.4898284105436,135.153353491554,2.81569247721699,0.331991722680947,0.0226473091523265,7,CV,843554276
12-Aug-2025 17:23:13,-324.565642792535,6655.51273012514,12.6654084347819,138.425043851335,-324.368714346046,6658.6581122964,-8.23313109326504,8.01278400866755,11.4886533226678,135.777068193091,3.15154086381224,1.17675511211413,0.0462158937490273,7,CV,843554276
12-Aug-2025 17:23:23,-412.089872773209,6736.09905554751,11.7801049261036,137.727753056019,-406.324441998833,6738.70499439613,-8.24613684727007,8.01512422491638,11.499608221359,135.813907229802,6.32701424819516,0.280496704744612,0.0334029110430438,7,CV,843554276
12-Aug-2025 17:23:33,-492.67380396103,6814.954248209,11.5860713478983,134.30643281036,-488.851126367254,6818.68814595923,-8.21373610333089,7.97583495203225,11.448991394757,135.84188462284,5.34367442824762,0.13707995314126,0.0267986896334937,7,CV,843554276
12-Aug-2025 17:23:43,-568.030708512829,6901.5328805201,11.4188166659908,133.647561923329,-570.607768359106,6898.64622249375,-8.13590089838118,8.00944773374043,11.4168356573877,135.448741285343,3.86962944122436,0.0019810086030585,0.031436510286118,7,CV,843554276
12-Aug-2025 17:23:53,-655.048652066093,6983.08591514199,12.5277055708995,133.139895908061,-651.613261616838,6978.77650518636,-8.08411169583003,8.06689843363588,11.4204952716269,135.061064100267,5.51116337124332,1.10721029927261,0.0335307104385825,7,CV,843554276
12-Aug-2025 17:24:03,-732.143412791189,7060.76049376018,11.3386907499453,138.718804484083,-732.848491885249,7059.0532063301,-8.24182074629532,7.91951260173731,11.4300607637554,136.142507755622,1.8471510219177,0.0913700138100477,0.0449648604199981,7,CV,843554276
12-Aug-2025 17:24:13,-815.067964742006,7140.11421079607,11.8717346555092,140.073647623303,-815.101027906965,7138.75422026829,-8.27640536886203,7.95512816759065,11.4796755177367,136.133930092264,1.36039237300316,0.392059137772563,0.0687610425151863,7,CV,843554276
12-Aug-2025 17:24:23,-900.288250672684,7215.25695671439,11.6630798238319,138.888559061362,-897.663392856975,7217.2889272233,-8.24509002474448,7.78628098534,11.3405326638041,136.639326284328,3.31945518146302,0.322547160027751,0.0392565176030093,7,CV,843554276
